user,game,purchase,play_time
134223421,Garry's Mod,1.0,12.9
134223421,Goat Simulator,1.0,5.7
134223421,Left 4 Dead 2,1.0,1.6
134223421,Fable - The Lost Chapters,1.0,1.2
134223421,Lucius,1.0,1.0
134223421,Dead Island,1.0,0.4
134223421,Dota 2,1.0,0.3
142750305,Counter-Strike Global Offensive,1.0,499.0
142750305,Dota 2,1.0,109.0
142750305,Assassins Creed Unity,1.0,108.0
142750305,DayZ,1.0,83.0
142750305,Natural Selection 2,1.0,67.0
142750305,PlanetSide 2,1.0,56.0
142750305,ARK Survival Evolved,1.0,54.0
142750305,Call of Duty Advanced Warfare - Multiplayer,1.0,52.0
142750305,Dirty Bomb,1.0,18.8
142750305,Primal Carnage,1.0,15.9
142750305,Star Wars - Battlefront II,1.0,11.8
142750305,Don't Starve Together Beta,1.0,10.2
142750305,Heroes & Generals,1.0,7.8
142750305,Halo Spartan Assault,1.0,5.2
142750305,Chivalry Medieval Warfare,1.0,3.7
142750305,Primal Carnage Extinction,1.0,3.4
142750305,Reign Of Kings,1.0,3.3
142750305,APB Reloaded,1.0,3.2
142750305,Warframe,1.0,2.2
142750305,MechWarrior Online,1.0,1.9
142750305,ArcheAge,1.0,0.2
142750305,Call of Duty Advanced Warfare,1.0,0.2
186932671,Team Fortress 2,1.0,3.8
186932671,Unturned,1.0,2.9
186932671,War Thunder,1.0,2.3
186932671,World of Guns Gun Disassembly,1.0,1.4
186932671,Heroes & Generals,1.0,0.3
186932671,Guns and Robots,1.0,0.1
102988032,"Warhammer 40,000 Space Marine",1.0,8.4
9065641,Counter-Strike,1.0,0.4
9065641,Ricochet,1.0,0.3
201152238,Team Fortress 2,1.0,4.2
201152238,Unturned,1.0,1.3
192931464,Dota 2,1.0,1.5
206558219,Professional Farmer 2014,1.0,18.4
162985705,Dota 2,1.0,21.0
155673786,Dota 2,1.0,2653.0
155673786,Fallout 3 - Game of the Year Edition,1.0,57.0
155673786,Life Is Strange,1.0,35.0
155673786,Fistful of Frags,1.0,35.0
155673786,This War of Mine,1.0,34.0
155673786,Team Fortress 2,1.0,30.0
155673786,7 Days to Die,1.0,18.5
155673786,The Walking Dead,1.0,15.6
155673786,BioShock,1.0,14.2
155673786,Left 4 Dead 2,1.0,13.8
155673786,The Wolf Among Us,1.0,12.5
155673786,Counter-Strike Global Offensive,1.0,11.4
155673786,Loadout,1.0,10.9
155673786,The Walking Dead Season Two,1.0,10.2
155673786,Anna's Quest,1.0,9.2
155673786,BioShock Infinite,1.0,9.2
155673786,BioShock 2,1.0,8.8
155673786,Chaos on Deponia,1.0,7.3
155673786,Contagion,1.0,6.5
155673786,The Guild II Renaissance,1.0,6.1
155673786,The Vanishing of Ethan Carter,1.0,6.0
155673786,Deponia,1.0,5.6
155673786,Don't Starve,1.0,5.4
155673786,Bastion,1.0,5.0
155673786,Don't Starve Together Beta,1.0,4.2
155673786,PAYDAY The Heist,1.0,3.6
155673786,Never Alone (Kisima Ingitchuna),1.0,3.4
155673786,Dishonored (RU),1.0,3.2
155673786,Everlasting Summer,1.0,3.1
155673786,School of Dragons How to Train Your Dragon,1.0,2.6
155673786,Commandos 2 Men of Courage,1.0,2.5
155673786,Mount & Blade Warband,1.0,1.8
155673786,The Elder Scrolls V Skyrim,1.0,1.7
155673786,Chivalry Medieval Warfare,1.0,1.6
155673786,DiggerOnline,1.0,1.3
155673786,Canyon Capers,1.0,1.2
155673786,Assassin's Creed III,1.0,1.2
155673786,Over the Dream,1.0,1.2
155673786,Aftermath,1.0,1.1
155673786,Blackguards,1.0,1.0
155673786,Asteria,1.0,1.0
155673786,Styx Master of Shadows,1.0,0.8
155673786,Nuclear Dawn,1.0,0.8
155673786,Enclave,1.0,0.7
155673786,How to Survive,1.0,0.6
155673786,BIT.TRIP RUNNER,1.0,0.5
155673786,Afterfall InSanity Extended Edition,1.0,0.5
155673786,Nosgoth,1.0,0.5
155673786,Magicka Wizard Wars,1.0,0.5
155673786,Frozen Hearth,1.0,0.2
155673786,LIMBO,1.0,0.2
155673786,Robocraft,1.0,0.2
155673786,Dead Island Epidemic,1.0,0.1
155673786,Knights and Merchants,1.0,0.1
155673786,Sniper Elite V2,1.0,0.1
205791817,Dota 2,1.0,0.2
124443679,Counter-Strike Global Offensive,1.0,1819.0
124443679,Assassin's Creed IV Black Flag,1.0,333.0
124443679,Clicker Heroes,1.0,240.0
124443679,The Elder Scrolls V Skyrim,1.0,83.0
124443679,GRID 2,1.0,44.0
124443679,Counter-Strike Source,1.0,36.0
124443679,Call of Duty Modern Warfare 2 - Multiplayer,1.0,36.0
124443679,Call of Duty Black Ops II - Multiplayer,1.0,36.0
124443679,Far Cry 4,1.0,30.0
124443679,Call of Duty Ghosts - Multiplayer,1.0,22.0
124443679,Counter-Strike,1.0,19.3
124443679,PAYDAY 2,1.0,18.2
124443679,Amnesia A Machine for Pigs,1.0,13.1
124443679,War Thunder,1.0,12.1
124443679,Call of Duty Advanced Warfare - Multiplayer,1.0,10.1
124443679,Arma 3,1.0,10.1
124443679,Rocket League,1.0,10.1
124443679,Dirty Bomb,1.0,9.3
124443679,Devilian,1.0,8.5
124443679,Saints Row IV,1.0,6.6
124443679,Call of Duty Ghosts,1.0,6.5
124443679,Trials 2 Second Edition,1.0,4.6
124443679,Portal 2,1.0,4.2
124443679,ARK Survival Evolved,1.0,3.5
124443679,Team Fortress 2,1.0,3.2
124443679,Left 4 Dead 2,1.0,2.3
124443679,Grand Theft Auto San Andreas,1.0,1.0
124443679,Grand Theft Auto San Andreas,1.0,1.0
124443679,Call of Duty Advanced Warfare,1.0,1.0
124443679,Bloons TD5,1.0,0.7
124443679,Heroes & Generals,1.0,0.6
124443679,Counter-Strike Condition Zero,1.0,0.5
124443679,Nosgoth,1.0,0.2
124443679,Grand Theft Auto Vice City,1.0,0.2
124443679,Grand Theft Auto Vice City,1.0,0.2
181850506,Dota 2,1.0,248.0
237881427,Team Fortress 2,1.0,0.6
237881427,Emily is Away,1.0,0.6
82436907,Warframe,1.0,743.0
82436907,Robocraft,1.0,60.0
82436907,The Mighty Quest For Epic Loot,1.0,41.0
82436907,Path of Exile,1.0,30.0
82436907,Loadout,1.0,7.9
82436907,Block N Load,1.0,3.4
82436907,TERA,1.0,2.5
82436907,PlanetSide 2,1.0,0.9
163432200,Star Trek Online,1.0,244.0
163432200,Trove,1.0,226.0
163432200,Sid Meier's Civilization V,1.0,221.0
163432200,War Thunder,1.0,182.0
163432200,Spore,1.0,181.0
163432200,DARK SOULS II Scholar of the First Sin,1.0,176.0
163432200,The Elder Scrolls V Skyrim,1.0,168.0
163432200,Don't Starve,1.0,141.0
163432200,Planet Explorers,1.0,125.0
163432200,Borderlands 2,1.0,109.0
163432200,Saints Row IV,1.0,108.0
163432200,Sid Meier's Civilization Beyond Earth,1.0,108.0
163432200,Spore Creepy & Cute Parts Pack,1.0,66.0
163432200,Cities Skylines,1.0,64.0
163432200,Assassin's Creed IV Black Flag,1.0,62.0
163432200,Don't Starve Together Beta,1.0,59.0
163432200,Grand Theft Auto IV,1.0,47.0
163432200,South Park The Stick of Truth,1.0,42.0
163432200,Creativerse,1.0,36.0
163432200,PAYDAY 2,1.0,29.0
163432200,ARK Survival Evolved,1.0,27.0
163432200,Warframe,1.0,23.0
163432200,TERA,1.0,19.9
163432200,Fallen Earth,1.0,19.1
163432200,Robocraft,1.0,16.7
163432200,Unturned,1.0,15.2
163432200,Game Dev Tycoon,1.0,13.0
163432200,Plague Inc Evolved,1.0,9.8
163432200,Fractured Space,1.0,9.7
163432200,Star Conflict,1.0,9.7
163432200,Fallout 3 - Game of the Year Edition,1.0,8.8
163432200,ORION Prelude,1.0,8.6
163432200,Spore Galactic Adventures,1.0,7.9
163432200,Dota 2,1.0,7.9
163432200,Sid Meier's Starships,1.0,6.3
163432200,Saints Row Gat out of Hell,1.0,5.6
163432200,Dungeon Defenders II,1.0,4.1
163432200,Pid ,1.0,3.9
163432200,The Forest,1.0,3.3
163432200,The Lord of the Rings War in the North,1.0,3.2
163432200,Red Faction Guerrilla Steam Edition,1.0,3.1
163432200,Magicka,1.0,2.2
163432200,PlanetSide 2,1.0,2.1
163432200,Planetary Annihilation,1.0,2.1
163432200,Nosgoth,1.0,1.6
163432200,Realm of the Mad God,1.0,1.1
163432200,Aura Kingdom,1.0,1.0
163432200,Relic Hunters Zero,1.0,0.8
163432200,Tomb Raider,1.0,0.7
163432200,The Settlers Online,1.0,0.6
163432200,Star Wars - Battlefront II,1.0,0.5
163432200,Navy Field 2  Conqueror of the Ocean,1.0,0.4
163432200,Team Fortress 2,1.0,0.3
163432200,Magicka Wizard Wars,1.0,0.2
163432200,Villagers and Heroes,1.0,0.2
163432200,E.Y.E Divine Cybermancy,1.0,0.1
163432200,Monaco,1.0,0.1
163432200,Heroes & Generals,1.0,0.1
79155765,Call of Duty Modern Warfare 3 - Multiplayer,1.0,160.0
79155765,Call of Duty Black Ops - Multiplayer,1.0,51.0
79155765,Just Cause 2,1.0,25.0
79155765,Call of Duty Modern Warfare 2 - Multiplayer,1.0,18.3
79155765,Call of Duty Modern Warfare 3,1.0,17.4
79155765,Call of Duty Black Ops,1.0,13.5
79155765,Call of Duty Modern Warfare 2,1.0,10.6
79155765,Portal,1.0,7.9
79155765,Serious Sam 3 BFE,1.0,7.7
79155765,Team Fortress 2,1.0,6.6
79155765,Rising Storm/Red Orchestra 2 Multiplayer,1.0,5.5
79155765,Victoria II,1.0,3.5
79155765,The Elder Scrolls V Skyrim,1.0,1.9
79155765,McPixel,1.0,1.9
79155765,Counter-Strike Global Offensive,1.0,1.0
79155765,Serious Sam Double D XXL,1.0,0.5
79155765,Serious Sam HD The Second Encounter,1.0,0.4
79155765,Serious Sam HD The First Encounter,1.0,0.3
79155765,Serious Sam Classics Revolution,1.0,0.2
79155765,Serious Sam Classic The Second Encounter,1.0,0.2
163293998,Dota 2,1.0,0.7
92593907,Dota 2,1.0,3289.0
92593907,Counter-Strike Global Offensive,1.0,372.0
92593907,Call of Duty Modern Warfare 3 - Multiplayer,1.0,175.0
92593907,Garry's Mod,1.0,166.0
92593907,Terraria,1.0,124.0
92593907,Team Fortress 2,1.0,50.0
92593907,Saints Row The Third,1.0,50.0
92593907,Everlasting Summer,1.0,48.0
92593907,PAYDAY 2,1.0,44.0
92593907,Counter-Strike Source,1.0,40.0
92593907,Borderlands 2 RU,1.0,40.0
92593907,Sid Meier's Civilization V,1.0,32.0
92593907,South Park The Stick of Truth,1.0,25.0
92593907,Call of Duty Modern Warfare 3,1.0,25.0
92593907,Unturned,1.0,21.0
92593907,Starbound,1.0,18.7
92593907,Castle Crashers,1.0,18.0
92593907,Aliens vs. Predator,1.0,17.9
92593907,Saints Row IV,1.0,17.1
92593907,Max Payne 3,1.0,15.7
92593907,Tropico 4,1.0,15.4
92593907,Assassin's Creed Brotherhood,1.0,13.4
92593907,Call of Duty Black Ops II,1.0,13.3
92593907,Saints Row 2,1.0,13.3
92593907,Just Cause 2,1.0,13.1
92593907,Nosgoth,1.0,12.0
92593907,War Thunder,1.0,11.2
92593907,Fallout New Vegas,1.0,11.1
92593907,Just Cause,1.0,10.6
92593907,The Binding of Isaac,1.0,10.5
92593907,Killing Floor,1.0,8.8
92593907,Deponia,1.0,8.7
92593907,Chaos on Deponia,1.0,8.6
92593907,Just Cause 2 Multiplayer Mod,1.0,8.6
92593907,Goodbye Deponia,1.0,8.0
92593907,Counter-Strike Nexon Zombies,1.0,7.6
92593907,H1Z1,1.0,7.5
92593907,Sniper Elite V2,1.0,7.5
92593907,Magicka,1.0,6.7
92593907,Darkspore,1.0,4.6
92593907,PAYDAY The Heist,1.0,4.5
92593907,Trine 2,1.0,4.3
92593907,Darksiders,1.0,4.0
92593907,Magicka Wizard Wars,1.0,3.7
92593907,Call of Duty Black Ops II - Multiplayer,1.0,3.4
92593907,The Witcher 2 Assassins of Kings Enhanced Edition,1.0,3.1
92593907,Hell Yeah!,1.0,2.9
92593907,The Treasures of Montezuma 4,1.0,2.5
92593907,theHunter,1.0,2.4
92593907,Grand Theft Auto IV,1.0,2.2
92593907,Clicker Heroes,1.0,2.1
92593907,Risk of Rain,1.0,2.1
92593907,DiggerOnline,1.0,2.0
92593907,Alan Wake,1.0,2.0
92593907,Defy Gravity,1.0,1.9
92593907,PixelJunk Eden,1.0,1.9
92593907,Sanctum,1.0,1.8
92593907,Lucius,1.0,1.8
92593907,Bastion,1.0,1.5
92593907,The Witcher Enhanced Edition,1.0,1.5
92593907,The Hat Man Shadow Ward,1.0,1.2
92593907,Mountain,1.0,1.2
92593907,AZMD! Scorepocalypse ,1.0,1.1
92593907,Ace of Spades,1.0,1.1
92593907,Awesomenauts,1.0,1.0
92593907,Zen Bound 2,1.0,0.9
92593907,The Night of the Rabbit,1.0,0.9
92593907,The Incredible Adventures of Van Helsing,1.0,0.9
92593907,Hitman Absolution,1.0,0.8
92593907,LIMBO,1.0,0.8
92593907,L.A. Noire,1.0,0.7
92593907,Penumbra Overture,1.0,0.6
92593907,No More Room in Hell,1.0,0.5
92593907,Binary Domain,1.0,0.5
92593907,Borderlands 2,1.0,0.5
92593907,Moonbase Alpha,1.0,0.4
92593907,Torchlight,1.0,0.4
92593907,Trainz Simulator 12,1.0,0.4
92593907,Source Filmmaker,1.0,0.3
92593907,Fishing Planet,1.0,0.2
92593907,Call of Duty Black Ops II - Zombies,1.0,0.2
92593907,POSTAL 2,1.0,0.1
171015775,Garry's Mod,1.0,18.6
171015775,Team Fortress 2,1.0,6.4
126756731,Dota 2,1.0,393.0
147140659,Dota 2,1.0,307.0
147140659,Left 4 Dead 2,1.0,0.5
80650761,Portal 2,1.0,7.9
80650761,Counter-Strike Global Offensive,1.0,1.0
80650761,Rust,1.0,0.5
80650761,Eets,1.0,0.5
80650761,Team Fortress 2,1.0,0.3
80650761,Garry's Mod,1.0,0.2
80650761,Unturned,1.0,0.2
169929928,Super Sanctum TD,1.0,8.1
169929928,Rising Storm/Red Orchestra 2 Multiplayer,1.0,6.1
169929928,Sniper Elite V2,1.0,5.3
169929928,Race The Sun,1.0,3.1
169929928,Anomaly Warzone Earth,1.0,3.0
169929928,Defiance,1.0,1.8
169929928,Afterfall InSanity Extended Edition,1.0,1.8
169929928,Rush Bros,1.0,1.5
169929928,Grimm,1.0,1.2
169929928,Woodle Tree Adventures,1.0,0.8
208516514,Total War ROME II - Emperor Edition,1.0,100.0
207175903,Dota 2,1.0,1.3
175263669,War Thunder,1.0,146.0
175263669,Warframe,1.0,126.0
175263669,Unturned,1.0,46.0
175263669,Tom Clancy's Ghost Recon Phantoms - NA,1.0,46.0
175263669,The Forest,1.0,21.0
175263669,Starbound,1.0,19.4
175263669,How to Survive,1.0,15.5
175263669,Arma 2 Operation Arrowhead,1.0,8.8
175263669,Awesomenauts,1.0,5.8
175263669,Dizzel,1.0,5.8
175263669,RIFT,1.0,5.2
175263669,The Mighty Quest For Epic Loot,1.0,4.3
175263669,PlanetSide 2,1.0,4.1
175263669,Realm of the Mad God,1.0,3.1
175263669,Don't Starve,1.0,2.5
175263669,Heroes & Generals,1.0,2.3
175263669,Robocraft,1.0,1.8
175263669,Fallen Earth,1.0,1.8
175263669,Dota 2,1.0,1.7
175263669,Gear Up,1.0,1.0
175263669,Firefall,1.0,1.0
175263669,Haunted Memories,1.0,0.3
175263669,Floating Point,1.0,0.2
78079492,Dota 2,1.0,1.4
230404323,Dota 2,1.0,58.0
192196598,Dizzel,1.0,0.2
192196598,Unturned,1.0,0.1
207540690,Half-Life 2,1.0,13.6
207540690,Half-Life 2 Lost Coast,1.0,0.6
290030194,Unturned,1.0,2.1
190623779,Dota 2,1.0,4.3
203153814,Arma 2 Operation Arrowhead,1.0,136.0
224777493,Dota 2,1.0,1.7
122226149,Dota 2,1.0,411.0
140440551,Dota 2,1.0,0.5
140408017,Dota 2,1.0,1250.0
140408017,Counter-Strike Global Offensive,1.0,265.0
140408017,DayZ,1.0,146.0
140408017,Terraria,1.0,22.0
140408017,The Forest,1.0,16.9
140408017,Outlast,1.0,8.3
140408017,Banished,1.0,6.2
140408017,The Elder Scrolls V Skyrim,1.0,5.8
140408017,Arma 3,1.0,4.7
140408017,Fallout New Vegas,1.0,3.9
140408017,State of Decay,1.0,3.4
140408017,Goat Simulator,1.0,2.8
140408017,Rising Storm/Red Orchestra 2 Multiplayer,1.0,2.6
140408017,Team Fortress 2,1.0,2.4
140408017,Arma 2,1.0,2.2
140408017,Arma 2 Operation Arrowhead Beta (Obsolete),1.0,1.4
140408017,Dirty Bomb,1.0,1.2
140408017,Just Cause 2 Multiplayer Mod,1.0,1.1
140408017,Unturned,1.0,0.8
140408017,Counter-Strike Nexon Zombies,1.0,0.4
140408017,Just Cause 2,1.0,0.3
140408017,Realm of the Mad God,1.0,0.3
140408017,Codename CURE,1.0,0.3
140408017,Arma 2 Operation Arrowhead,1.0,0.3
140408017,The Plan,1.0,0.2
140408017,Fishing Planet,1.0,0.2
140408017,All Is Dust,1.0,0.2
175831055,Dota 2,1.0,6.2
175831055,Project CARS,1.0,5.5
175831055,Marvel Heroes 2015,1.0,1.4
175831055,Warframe,1.0,0.8
175831055,PlanetSide 2,1.0,0.4
249507435,Dota 2,1.0,5.4
37238717,Sniper Ghost Warrior,1.0,15.1
245978768,Unturned,1.0,0.3
235712497,Tropico 4,1.0,40.0
235712497,Tropico 5,1.0,3.3
75182781,Left 4 Dead 2,1.0,223.0
75182781,Mafia II,1.0,21.0
75182781,Kane & Lynch 2 Dog Days,1.0,14.3
75182781,Call of Juarez The Cartel,1.0,9.7
75182781,Call of Duty Modern Warfare 3,1.0,4.7
298179648,Dungeon Defenders II,1.0,16.7
298179648,Warface,1.0,1.9
298179648,Unturned,1.0,0.8
298179648,Dota 2,1.0,0.4
51017857,"Warhammer 40,000 Dawn of War II",1.0,11.3
139706897,Dota 2,1.0,3.2
180120471,Infestation Survivor Stories,1.0,4.2
120630528,Football Manager 2013,1.0,13.3
99074324,Dota 2,1.0,1996.0
153821154,Assassin's Creed II,1.0,44.0
153821154,Portal 2,1.0,19.8
153821154,Batman Arkham Asylum GOTY Edition,1.0,16.1
153821154,The Elder Scrolls V Skyrim,1.0,2.9
153821154,Scribblenauts Unlimited,1.0,1.8
153821154,Orcs Must Die! 2,1.0,1.5
153821154,Antichamber,1.0,0.6
299124379,Dota 2,1.0,1.2
127555883,Command and Conquer Red Alert 3 - Uprising,1.0,98.0
127555883,Magicka,1.0,33.0
127555883,Command and Conquer 3 Kane's Wrath,1.0,20.0
127555883,War for the Overworld,1.0,19.9
127555883,Evil Genius,1.0,15.7
127555883,Command and Conquer Red Alert 3,1.0,8.7
127555883,Earth 2150 The Moon Project,1.0,8.4
127555883,Castle Crashers,1.0,7.7
127555883,Earth 2150 Lost Souls,1.0,5.3
127555883,Plague Inc Evolved,1.0,4.8
127555883,Grey Goo,1.0,2.4
127555883,Command and Conquer 3 Tiberium Wars,1.0,2.1
127555883,Magicka Wizard Wars,1.0,1.0
127555883,Earth 2150 Trilogy,1.0,0.3
182732657,Dota 2,1.0,11.4
182732657,Team Fortress 2,1.0,0.7
31007645,Empire Total War,1.0,783.0
31007645,Total War SHOGUN 2,1.0,213.0
31007645,Napoleon Total War,1.0,76.0
31007645,R.U.S.E,1.0,73.0
31007645,Call of Juarez Gunslinger,1.0,7.9
181831792,Dota 2,1.0,8.5
237934674,Goat Simulator,1.0,0.4
96836693,Team Fortress 2,1.0,12.8
96836693,Dead Island,1.0,0.4
96836693,Half-Life 2 Lost Coast,1.0,0.4
96836693,Portal,1.0,0.3
96836693,Torchlight II,1.0,0.1
219262025,Dota 2,1.0,1.8
75689918,Counter-Strike,1.0,11.6
75689918,Dota 2,1.0,9.5
75689918,Counter-Strike Global Offensive,1.0,0.4
75689918,Ricochet,1.0,0.3
155909277,Dota 2,1.0,1.3
52572702,Empire Total War,1.0,192.0
143917036,Dota 2,1.0,1129.0
176238477,Dota 2,1.0,4.6
28815669,Counter-Strike Source,1.0,41.0
28815669,Half-Life 2 Deathmatch,1.0,0.2
170280436,Dota 2,1.0,479.0
140820563,The Amazing Spider-Man 2,1.0,49.0
140820563,F1 2012,1.0,45.0
140820563,Goat Simulator,1.0,23.0
140820563,LEGO MARVEL Super Heroes,1.0,21.0
140820563,The LEGO Movie - Videogame,1.0,20.0
140820563,Hitman Absolution,1.0,19.6
140820563,The Forest,1.0,17.8
140820563,Sonic & All-Stars Racing Transformed,1.0,12.5
140820563,Portal 2,1.0,12.2
140820563,Sid Meier's Civilization IV,1.0,6.9
140820563,Sid Meier's Civilization IV,1.0,6.9
140820563,Sid Meier's Civilization V,1.0,4.3
140820563,NASCAR The Game 2013,1.0,2.2
140820563,Car Mechanic Simulator 2014,1.0,1.6
140820563,Insurgency Modern Infantry Combat,1.0,1.2
140820563,Heroes & Generals,1.0,0.3
198595210,Cry of Fear,1.0,1.2
176554603,Dota 2,1.0,1.8
167418588,Dota 2,1.0,7.9
101892097,Team Fortress 2,1.0,0.9
139013624,Age of Empires II HD Edition,1.0,176.0
139013624,Dota 2,1.0,39.0
174522735,Dota 2,1.0,9.6
174522735,Heroes & Generals,1.0,0.8
174522735,Steel Ocean,1.0,0.2
125912054,Dota 2,1.0,4617.0
125912054,Counter-Strike Global Offensive,1.0,103.0
125912054,Grand Theft Auto V,1.0,65.0
125912054,The Elder Scrolls V Skyrim,1.0,61.0
125912054,The Witcher 3 Wild Hunt,1.0,35.0
125912054,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,1.0,24.0
125912054,Path of Exile,1.0,5.3
125912054,Bulletstorm,1.0,4.0
125912054,Left 4 Dead 2,1.0,3.5
125912054,PAYDAY The Heist,1.0,2.9
125912054,Caster,1.0,1.7
125912054,Gothic II Gold Edition,1.0,0.8
125912054,BioShock 2,1.0,0.4
187278414,Dota 2,1.0,0.3
168355787,Dota 2,1.0,1.0
118447144,Dota 2,1.0,18.1
284164106,War Inc. Battlezone,1.0,0.5
144153802,Dota 2,1.0,801.0
163386409,Dota 2,1.0,0.3
48386574,Company of Heroes 2,1.0,33.0
48386574,Total War ROME II - Emperor Edition,1.0,31.0
48386574,Cities XL 2012,1.0,31.0
48386574,Cities Skylines,1.0,22.0
48386574,Prison Architect,1.0,19.7
48386574,Company of Heroes,1.0,18.4
48386574,Age of Wonders III,1.0,17.5
48386574,The Witcher 2 Assassins of Kings Enhanced Edition,1.0,14.7
48386574,Saints Row The Third,1.0,9.4
48386574,Greed Corp,1.0,9.1
48386574,Sid Meier's Civilization V,1.0,8.3
48386574,Total War SHOGUN 2,1.0,8.0
48386574,Metro 2033,1.0,6.4
48386574,Empire Total War,1.0,5.7
48386574,Beat Hazard,1.0,4.1
48386574,Portal,1.0,2.3
48386574,Tropico 4,1.0,2.2
48386574,Left 4 Dead 2,1.0,2.0
48386574,Killing Floor,1.0,1.5
48386574,Team Fortress 2,1.0,1.4
48386574,Rock of Ages,1.0,1.3
48386574,XCOM Enemy Unknown,1.0,1.2
48386574,Age of Empires II HD Edition,1.0,1.2
48386574,FTL Faster Than Light,1.0,1.1
48386574,World in Conflict Soviet Assault,1.0,0.9
48386574,Stronghold Crusader HD,1.0,0.5
48386574,The Sims(TM) 3,1.0,0.4
270843172,Dota 2,1.0,108.0
191027696,The Expendabros,1.0,7.8
143449478,Dota 2,1.0,265.0
198874354,Counter-Strike Nexon Zombies,1.0,0.8
295216756,Counter-Strike Global Offensive,1.0,40.0
30129850,Half-Life 2 Deathmatch,1.0,3.4
292260290,Team Fortress 2,1.0,0.2
56091522,Half-Life 2 Episode One,1.0,2.7
56091522,Portal,1.0,1.3
191760370,Dota 2,1.0,1.1
191760370,Unturned,1.0,0.9
191760370,Robocraft,1.0,0.2
171049445,Dota 2,1.0,0.5
35220143,Counter-Strike,1.0,1.8
164873736,Team Fortress 2,1.0,22.0
164873736,Dota 2,1.0,1.0
194481709,Dota 2,1.0,1.2
28453352,Counter-Strike,1.0,24.0
28453352,Counter-Strike Source,1.0,12.4
28453352,Day of Defeat Source,1.0,0.6
93313267,Rust,1.0,5.3
93313267,Football Manager 2013,1.0,0.9
30402259,Counter-Strike Source,1.0,86.0
270917796,ARK Survival Evolved,1.0,27.0
270917796,Rocket League,1.0,23.0
270917796,Wolfenstein The New Order,1.0,3.3
270917796,DOOM 3 BFG Edition,1.0,0.4
132840940,Dota 2,1.0,396.0
132840940,Left 4 Dead 2,1.0,1.2
51512715,Team Fortress 2,1.0,37.0
121989214,Dota 2,1.0,68.0
191933539,Dota 2,1.0,5.6
279552440,Anno Online,1.0,0.6
27835216,Counter-Strike Source,1.0,0.2
84908294,Call of Duty Modern Warfare 3 - Multiplayer,1.0,69.0
84908294,Call of Duty Modern Warfare 2 - Multiplayer,1.0,44.0
84908294,Team Fortress 2,1.0,3.9
84908294,Call of Duty Modern Warfare 3,1.0,2.5
94510414,Dota 2,1.0,588.0
94510414,Team Fortress 2,1.0,34.0
94510414,Happy Wars,1.0,6.0
94510414,GunZ 2 The Second Duel,1.0,3.6
94510414,Spiral Knights,1.0,0.3
122064686,Dota 2,1.0,1.9
279329852,Dota 2,1.0,4.7
264198760,H1Z1,1.0,4.7
264198760,Survarium,1.0,3.8
264198760,H1Z1 Test Server,1.0,2.1
264198760,Unturned,1.0,1.1
202764759,Counter-Strike Nexon Zombies,1.0,7.1
202764759,Dota 2,1.0,2.3
202764759,Heroes & Generals,1.0,1.3
294150681,Mortal Kombat Komplete Edition,1.0,0.7
137755956,Torchlight II,1.0,142.0
80604456,Portal 2,1.0,27.0
80604456,Terraria,1.0,23.0
80604456,The Elder Scrolls V Skyrim,1.0,5.0
80604456,Cubic Castles,1.0,1.5
52072237,Counter-Strike Condition Zero,1.0,33.0
52072237,Counter-Strike,1.0,4.8
264125600,Unturned,1.0,0.2
141023389,Dota 2,1.0,787.0
87622319,Napoleon Total War,1.0,0.5
109393227,Dota 2,1.0,2857.0
109393227,Sid Meier's Civilization V,1.0,32.0
41979706,Half-Life 2 Deathmatch,1.0,0.4
42298912,Borderlands,1.0,39.0
42298912,Evil Genius,1.0,31.0
42298912,Aion,1.0,21.0
42298912,"Warhammer 40,000 Dawn of War II",1.0,20.0
42298912,Mount & Blade,1.0,16.8
42298912,Left 4 Dead 2,1.0,12.8
42298912,Killing Floor,1.0,9.1
42298912,BioShock,1.0,1.3
104407519,Team Fortress 2,1.0,21.0
238933757,Dota 2,1.0,32.0
33807030,Half-Life 2,1.0,1.7
33807030,Half-Life 2 Episode One,1.0,0.4
252921789,Counter-Strike Global Offensive,1.0,75.0
75767676,Alien Swarm,1.0,7.0
71952079,UFO Extraterrestrials Gold,1.0,91.0
71952079,Dota 2,1.0,2.3
71952079,Dungeons & Dragons Online,1.0,0.4
228596299,Dota 2,1.0,0.6
245704809,Unturned,1.0,1.1
245704809,Team Fortress 2,1.0,0.7
245704809,Codename CURE,1.0,0.1
150910680,Dota 2,1.0,1.7
167194020,FINAL FANTASY XIV A Realm Reborn,1.0,4835.0
167194020,PAYDAY 2,1.0,380.0
167194020,Terraria,1.0,153.0
167194020,The Elder Scrolls V Skyrim,1.0,124.0
167194020,Baldur's Gate Enhanced Edition,1.0,87.0
167194020,HuniePop,1.0,70.0
167194020,Baldur's Gate II Enhanced Edition,1.0,66.0
167194020,The Legend of Heroes Trails in the Sky,1.0,60.0
167194020,Tales of Zestiria,1.0,34.0
167194020,Magicka 2,1.0,22.0
167194020,Garry's Mod,1.0,17.8
167194020,Party Hard,1.0,15.9
167194020,Life Is Strange,1.0,13.8
167194020,The Elder Scrolls III Morrowind,1.0,13.6
167194020,Sonic Adventure 2 ,1.0,9.4
167194020,Child of Light,1.0,8.1
167194020,Magicka,1.0,7.4
167194020,Ori and the Blind Forest,1.0,5.4
